__label__DESC	What does the donation process entail ?
__label__DESC	How do I increase my biceps ' size ?
__label__NUM	How many characters are in the Chinese alphabet ?
__label__HUM	Who does the advertizing for Frito-Lay ?
__label__HUM	Which king signed the Magna Carta ?
__label__DESC	What according to the Kinsey Institute , is the sexual preference of four percent of American males ?
__label__NUM	How many fingers are used to draw a bow ?
__label__HUM	Who is Count Cinzano ?
__label__ENTY	What kind of animals were in the Paleozoic era ?
__label__ENTY	What do you call a `` twirl '' in ballet ?
__label__LOC	What is Stefan Edberg 's native country ?
__label__DESC	How do I find out the exact time of a sunset for a particular day ?
__label__NUM	When was the Triangle Shirtwaist fire ?
__label__ENTY	What is a fear of parasites ?
__label__ENTY	What product `` doubles your pleasure , doubles your fun '' ?
__label__DESC	How does rabies spread ?
__label__DESC	How do fuel injectors work ?
__label__ENTY	What novel did Ian Fleming introduce James Bond in ?
__label__LOC	Where does the tennis star Stefan Edberg come from ?
__label__DESC	What is the Socratic method ?
__label__LOC	What does the River Seine empty into ?
__label__DESC	What was the Long March in China ?
__label__ENTY	What is the name of the Family Circus 's dog ?
__label__HUM	Whose special bear 's creator was born on January 18 , 1779 ?
__label__ENTY	What Tom Wolfe book is about the Mercury astronauts ?
__label__DESC	How does a parachute work ?
__label__LOC	What U.S. state boasts Stone Mountain , the world 's largest mass of exposed granite ?
__label__NUM	How long does cocaine stay in your system ?
__label__ENTY	What is kept in Fort Knox that is so valuable ?
__label__DESC	What is ouzo ?
__label__DESC	What is the origin of the word `` amen '' ?
__label__DESC	What made the Finger Lakes in western New York state ?
__label__DESC	Where did the marriage ceremony come from ?
__label__ENTY	What TV series features the adventures of a married couple named Jonathan and Jennifer ?
__label__HUM	What radio , TV and movie character did Jackie Gleason and William Bendix play ?
__label__LOC	What bay divides Maryland 's Eastern and Western Shores ?
__label__NUM	What is the mean income of the top 10% , top 5% , and top 1% ?
__label__ENTY	What 's the colored part of the eye called ?
__label__DESC	What is porphyria ?
__label__HUM	Who won a Pulitzer Prize for his novel The Caine Mutiny ?
__label__NUM	When was the first American encyclopedia published ?
__label__DESC	What is the origin of the word Ozymandias ?
__label__HUM	What record company was formed by Herb Alpert and Jerry Moss ?
__label__DESC	Why does sound travel quicker through water than air ?
__label__NUM	How many zeros are there in a trillion ?
__label__HUM	Whose cover is that of an employee of Universal Import and Export ?
__label__NUM	How many small businesses are there in the United States ?
__label__LOC	What city is found in the city of OZ ?
__label__NUM	When is the site www.questions.com going to open ?
__label__DESC	What personality traits are Capricorns said to have ?
__label__LOC	What country boasts the most dams ?
__label__DESC	What did the only repealed amendment to the U.S. Constitution deal with ?
__label__DESC	What causes blue balls ?
__label__HUM	What presidential press secretary dismissed Watergate as a third-rate burglary attempt ?
__label__ENTY	What Shakespearean play featured Shylock ?
__label__DESC	What is a horologist ?
__label__DESC	What was archy , and mehitabel ?
__label__DESC	Why do magnets attract ?
__label__HUM	Who wrote the book , `` Huckleberry Finn '' ?
__label__DESC	What is a cullion ?
__label__LOC	What state was Herbert Hoover born in ?
__label__HUM	What group kidnaped Patricia Hearst ?
__label__LOC	Where is the massive North Korean nuclear complex located ?
__label__HUM	Who retired with 755 home runs to his credit ?
__label__DESC	How do you convert foot-pounds to foot-inches ?
__label__LOC	Where did Bill Gates go to college ?
__label__DESC	What was the infamous feat of Germany 's U-2 submarine ?
__label__LOC	Where is the Loop ?
__label__DESC	Why did Europeans first come to Australia and Oceania ?
__label__HUM	Who is Mia Farrow 's mother ?
__label__HUM	What cable network bills itself as `` the family entertainer '' ?
__label__HUM	What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?
__label__LOC	What mountainous region of the world is the Lhasa Apso dog native to ?
__label__LOC	Where did Sarge Steel get his metal hand ?
__label__NUM	What year did Degas create the bronze sculpture , `` Fourth Position Front ? ''
__label__HUM	Who was the architect of Central Park ?
__label__NUM	How many propellers helped power the plane the Wright brothers flew into history ?
__label__NUM	What was the minimum wage in 1991 ?
__label__NUM	What time does Wee Willie Winkie run through the town ?
__label__DESC	What does Freddy Freeman say to become Captain Marvel Jr. ?
__label__LOC	What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?
__label__DESC	What is Megan 's law ?
__label__LOC	What is Bill Gates of Microsoft E-mail address ?
__label__NUM	How long does it take the moon to revolve around the Earth ?
__label__DESC	What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?
__label__DESC	What makes thunder ?
__label__NUM	What 's the population of Biloxi , Mississippi ?
__label__DESC	Why does cotton get caught in belly buttons ?
__label__HUM	Who invented the horoscope ?
__label__NUM	How many people live in the Falklands ?
__label__HUM	What singer sings `` Oh Boy '' ?
__label__ENTY	What 's the green variety of beryl called ?
__label__DESC	How do I love thee ?
__label__ENTY	What is `` the bear of beers '' ?
__label__HUM	What store claims to be the world 's largest department store ?
__label__NUM	When was the first stained glass window made ?
__label__NUM	How many words are there in the Spanish language ?
__label__HUM	What 19th-century painter died in the Marquesas Islands ?
__label__LOC	What country comes last in an alphabetical list ?
__label__NUM	What is the per-capita income of Colombia , South America , ?
__label__NUM	How many millimeters are in a mile ?
__label__DESC	Why do oceans contain salt water instead of fresh water ?
__label__HUM	What organization did Mr. Waverly assign agents for ?
__label__LOC	What country is famous for Persian rugs ?
__label__LOC	What are the names of all the seas in the world and what ocean do they drain into ?
__label__ENTY	What film dramatized the Scopes monkey trial ?
__label__HUM	Who invented volleyball ?
__label__ENTY	What do bicornate animals have two of ?
__label__LOC	What are the five richest countries in the world ?
__label__HUM	What comedian was banned from the Ed Sullivan Show for allegedly making an obscene gesture at the show 's host ?
__label__LOC	What are the Nordic nations ?
__label__NUM	What is the average age a horse lives ?
__label__DESC	What does the theory of quantum leaps mean in simpler terms ?
__label__NUM	In what year was actress Joan Collins born ?
__label__HUM	What one of the Backstreet Boys are single ?
__label__ENTY	What two animals are specifically mentioned as being in Noah 's Ark ?
__label__HUM	Who is Snoopy 's arch-enemy ?
__label__HUM	What President lived at 219 North Delaware Street , Independence , Missouri ?
__label__DESC	What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?
__label__HUM	Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?
__label__LOC	What is the most important nation in the world , historically ?
__label__DESC	What is the filmmakers collabrative ?
__label__DESC	What is the difference between khaki and chino ?
__label__LOC	What U.S. state has an element named for it ?
__label__LOC	Where is the Bulls basketball team based ?
__label__LOC	Where is Melbourne ?
__label__HUM	What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?
__label__NUM	How many dots make up the symbol for `` because '' ?
__label__NUM	When will Jean Aeul publish her next book ?
__label__NUM	How much money does the Sultan of Brunei have ?
__label__HUM	Who painted Mother and Child ?
__label__DESC	What is a `` False Moon '' ?
__label__DESC	How is thalassemia defined ?
__label__NUM	How many cables support the main span of the Golden Gate Bridge ?
__label__HUM	Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?
__label__ENTY	What Kennedy was married to Ethel ?
__label__ENTY	What was another name for East Germany ?
__label__ABBR	What is RAM in the computer ?
__label__NUM	How many names are there for Eskimo people ?
__label__HUM	Who wrote `` Much Ado About Nothing '' ?
__label__LOC	Where in the United States do people live the longest ?
__label__ENTY	What color , s , appear on boxes of Kodak film ?
__label__HUM	What athlete makes the most money from sports merchandise sales ?
__label__DESC	What is the purpose of a car bra ?
__label__LOC	What country has the most time zones , with 11 ?
__label__NUM	How many people watch network television ?
__label__ENTY	What are dinosaur droppings called ?
__label__HUM	Who said , `` I shall return . '' during World War Two ?
__label__NUM	When was the G7 group of nations formed ?
__label__HUM	Who was the author of the book about computer hackers called `` The Cuckoo 's Egg : Tracking a Spy Through the Maze of Computer Espionage '' ?
__label__HUM	What comedian was born Allen Stewart Konigsberg ?
__label__DESC	How is the election of a new Pope announced to the world ?
__label__HUM	What was the nickname of Frederick I , Holy Roman Emperor and King of Germany ?
__label__ENTY	What is the lowest level of the American judiciary ?
__label__LOC	What country was first to use the airplane as a weapon of war , against the Turks in Libya ?
__label__DESC	What else has the swastika stood for ?
__label__DESC	Why do some clothing labels say `` Use a nonchlorine bleach '' ?
__label__ENTY	What is the word for love of pain or abuse ?
__label__ENTY	What are the three animals in Sheila Burnford 's The Incredible Journey ?
__label__ENTY	What Stephen King novel is set in a graveyard for pets ?
__label__HUM	Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?
__label__NUM	How long does it take sunlight to reach Earth ?
__label__NUM	How long was Mao 's 1930s Long March ?
__label__ENTY	What animal received royal assent as an emblem of Canada on March 24 , 1975 ?
__label__HUM	Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?
__label__HUM	Who patented the first phonograph ?
__label__DESC	How can scientists predict weather by observing clouds ?
__label__LOC	What country was Mikhail Gorbachev the leader of ?
__label__LOC	Where do you find information about the Queensland National Competition Policy
__label__LOC	What is the capital of Congo ?
__label__HUM	When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?
__label__NUM	How many bones are in the human hand ?
__label__HUM	Which of these are authors ?
__label__HUM	What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?
__label__LOC	In what nation is Edessa located nowadays ?
__label__ENTY	What are birds descendents of ?
__label__NUM	How long does it take for Spider-Man 's web to evaporate ?
__label__DESC	What problems contributed to the high failure rate of Plains farmers in the 1800s ?
__label__DESC	What are some chemical properties of mendelevium ?
__label__LOC	What is the deepest area of the Arctic Ocean ?
__label__ENTY	Name an American made motorcycle .
__label__HUM	Who was the Columbia Pictures head who forged actor Cliff Robertson 's name on a $1 , 000 check ?
__label__ENTY	What can one see in Reims ?
__label__ENTY	Madonna advertises for what soft drink ?
__label__HUM	What is the name of the deranged super-criminal Otto Octavius uses ?
__label__LOC	What is Bill Gross 's email address ?
__label__ENTY	What is the name for clouds that produce rain ?
__label__DESC	How did names come about ?
__label__LOC	What room did W.C. Fields keep his library in ?
__label__NUM	What percentage of the body is muscle ?
__label__LOC	What river flows past the Temple of Karnak ?
__label__HUM	Who said : `` What contemptible scoundrel stole the cork from my lunch ? ''
__label__HUM	Who shot Billy the Kid ?
__label__ENTY	What Jewish holiday saw the start of the 1973 Mideast War ?
__label__ENTY	What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?
__label__NUM	How long is Camptown Racetrack ?
__label__NUM	How many types of lemurs are there ?
__label__NUM	How far can a man travel in outer space ?
__label__ENTY	What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?
__label__ENTY	Name a film that has won the Golden Bear in the Berlin Film Festival ?
__label__HUM	What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?
__label__ENTY	What kind of guitar did Jimi Hendrix play ?
__label__ENTY	What animals acted as lapwarmers for American colonists in church ?
__label__ENTY	What was the name of the `` Little Rascals '' dog ?
__label__HUM	Who has more DNA - a man or a woman ?
__label__ENTY	What is a fear of cold ?
__label__DESC	What ever happened to the once popular Yale Lock Company ?
__label__ENTY	What was the name of the flight that Fawaz Younis hijacked ?
__label__LOC	What U.S. city is known as The Rubber Capital of the World ?
__label__LOC	What are the largest deserts in the world ?
__label__HUM	What South Vietnamese president was assassinated by his generals in 1963 ?
__label__HUM	Who developed the first polio vaccine ?
__label__ENTY	What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?
__label__LOC	What city was President William McKinley shot in ?
__label__LOC	What two South American countries do not border Brazil ?
__label__DESC	Why are sometimes your hands cold , but the rest of you isn 't ?
__label__HUM	What is her profession ?
__label__ENTY	What is glass made of ?
__label__NUM	What was the U.S. highway death toll in 1969 ?
__label__ENTY	What are the Cleveland Indians also called ?
__label__HUM	What future President became Senate majority whip under Harry Truman ?
__label__LOC	What is the name of the planet that the Ewoks live on ?
__label__HUM	Who delivered his last newscast on March 6 , 1981 ?
__label__DESC	What is a virtual IP address ?
__label__NUM	How big is the largest diamond ?
__label__HUM	Who portrayed Etta Place , companion to Butch Cassidey and the Sundance Kid ?
__label__DESC	Why are electric cars less efficient in the northeast than in California ?
__label__ENTY	What did the Congress of Vienna establish ?
__label__LOC	Where is Kings Canyon ?
__label__ENTY	What does a polyorchid man have at least three of ?
__label__ENTY	What is the longest chemical name , consisting of 35 letters ?
__label__LOC	What river runs through Colorado , Kansas , and Oklahoma ?
__label__LOC	Where can I find an Ask An Expert site ?
__label__DESC	What is hypnotherapy ?
__label__LOC	What kind of habitat does the scorpion live in ?
__label__DESC	Where does `` bovine '' come from ?
__label__NUM	What is the gestation period for human pregnancies ?
__label__DESC	Why can 't ostriches fly ?
__label__NUM	What is the exchange rate between England and the U.S. ?
__label__DESC	What is a wet dream ?
__label__LOC	What country has the best defensive position in the board game Diplomacy ?
__label__NUM	What is the recomended age to switch a child from a crib to a bed ?
__label__ENTY	What are the 7 Wonders of the World ?
__label__HUM	What 's the most common surname in America ?
__label__HUM	What mayor made so many TV appearances he was asked to join AFTRA in 1984 ?
__label__DESC	What effects do nitrates have on the environment ?
__label__ENTY	What is the most heavily caffeinated soft drink ?
__label__DESC	How is it correct to say ` qigong ' ?
__label__DESC	What is the meaning of the name Ella ?
__label__ENTY	What was spawned the term `` MiG Alley '' ?
__label__DESC	What is a turnkey contract ?
__label__HUM	Who was Picasso ?
__label__LOC	Where is Los Vegas ?
__label__NUM	When does the average teenager first have intercourse ?
__label__NUM	About how many soldiers died in World War II ?
__label__NUM	What is the fine for having a dog on a beach ?
__label__HUM	Who founded the modern theory of probability ?
__label__LOC	Where was the first zoo in the U.S. ?
__label__ENTY	What four tournaments make up tennis ' Grand Slam ?
__label__DESC	What are the rules to `` snow golf '' ?
__label__NUM	What is the Pennsylvania state income tax rate ?
__label__ENTY	What animal occurs in Spielberg 's `` Jaws '' ?
__label__HUM	What ISPs exist in the Caribbean ?
__label__LOC	Where can one find Mozambique ?
__label__ENTY	What are the components of polyester ?
__label__DESC	What is the difference between a fruit and a vegetable ?
__label__NUM	How many people died when the Estonia sank in 1994 ?
__label__HUM	What are the three most successful companies of our time ?
__label__NUM	When did beethoven die ?
__label__DESC	What is office automation ?
__label__LOC	Jackson Pollock was a native of what country ?
__label__NUM	How many lawyers are there in the state of New Jersey ?
__label__HUM	Who killed more people , Hitler or Stalin ?
__label__ENTY	What blood sport features a movement called a veronica ?
__label__DESC	What should you yell to hail a taxi in Madrid ?
__label__DESC	What does Elysium mean ?
__label__ENTY	Which is a real berry : blackberry , cranberry , raspberry , strawberry ?
__label__HUM	Whose old London come-on was : `` Buy my sweet lavender '' ?
__label__ENTY	What 1965 film had Jack Lemmon portraying a cartoonist ?
__label__ENTY	What is Mississippi 's state animal ?
__label__ABBR	What does SHIELD stand for ?
__label__HUM	Who danced into stardom with Fred Astaire in 1941 's You 'll Never Get Rich ?
__label__DESC	Where did the name root beer come from ?
__label__LOC	What country is the worlds leading supplier of cannabis ?
__label__NUM	In what year did Joe DiMaggio compile his 56-game hitting streak ?
__label__ENTY	What breed of dog was the `` Little Rascals '' dog ?
__label__HUM	Who declared : `` I think I 'll go out and milk the elk '' ?
__label__ENTY	What TV series featured Neal , a martini-drinking St. Bernard ?
__label__HUM	Who was the first governor of West Virginia ?
__label__HUM	Who founded the Unification Church ?
__label__ENTY	What was the species of Winnie the Pooh ?
__label__DESC	Why are the U.S. presidential elections held in November ?
__label__LOC	Where is one 's corpus callosum found ?
__label__NUM	How many years did Sleeping Beauty sleep ?
__label__DESC	What is a storm surge ?
__label__ENTY	What fossilizes to form coprolite ?
__label__DESC	How can a foreigner get a U.S. Social Security card ?
__label__LOC	What U.S. state boasts Leif Ericson Park ?
__label__LOC	What mountain range marks the border of France and Spain ?
__label__NUM	How much did Alaska cost when bought from Russia ?
__label__ENTY	What film did Lee Marvin win the 1965 best actor Oscar for ?
__label__HUM	Who made the first airplane ?
__label__DESC	What is yohimbine ?
__label__LOC	What is the name of the tallest mountain in the world ?
__label__DESC	What is a stratocaster ?
__label__DESC	What good are mosquitoes ?
__label__ENTY	What eating utensils are used for handicapped kids ?
__label__DESC	How would someone go about becoming an organ donor ?
__label__NUM	How many flavors of ice cream does Howard Johnson 's have ?
__label__HUM	What president 's ghost is said to haunt the White House ?
__label__LOC	What general direction does the journey in Around the World in 80 Days proceed in ?
__label__DESC	What is the definition of cecum ?
__label__DESC	What makes Black Hills , South Dakota a tourist attraction ?
__label__NUM	When did Israel begin turning the Gaza Strip and Jericho over to the PLO ?
__label__HUM	Who was the second man to walk on the moon ?
__label__NUM	How old is Britney Spears ?
__label__NUM	What ratio of children of ages between two and eleven watch ` The Simpsons ' ?
__label__ENTY	What 's the world 's most common compound ?
__label__ENTY	What daily newspaper will `` help you see clearer across the USA '' ?
__label__ENTY	What is a fear of being dirty ?
__label__DESC	What are Fortune 500 companies ?
__label__HUM	Name of the lady the Great Gatsby pines for ?
__label__LOC	The Kentucky Horse Park is located near what city ?
__label__ENTY	Which two products use a tiger as their symbol ?
__label__DESC	How do you determine if a computer monitor has an SVGA adapter ?
__label__ENTY	What creature is the absolute fastest in moving in the world , birds , mammals , etc. , ?
__label__HUM	Who is the prime minister in Norway ?
__label__DESC	What does the name Jenna mean ?
__label__NUM	How much folic acid should a pregnant woman get each day ?
__label__LOC	Where did the name Daniel originate ?
__label__HUM	Name the first private citizen to fly in space .
__label__NUM	How many different countries export coffee ?
__label__ENTY	What Robert Louis Stevenson novel was inspired by Deacon William Brodie , a cabinetmaker by day and burglar by night ?
__label__NUM	What is the wingspan of a condor ?
__label__HUM	Who was Samuel Johnsons 's friend and biographer ?
__label__DESC	Why do we call someone `` honey '' ?
__label__HUM	Name the Four Horsemen of the Apocalypse .
__label__ENTY	What is a fear of jealousy ?
__label__DESC	Why does a woman have to be a virgin to be a nun ?
__label__LOC	What country is the setting for Edgar Allan Poe 's The Pit and the Pendulum ?
__label__LOC	What U.S. state has the lowest highest elevation at 6 feet ?
__label__NUM	How many people own pets ?
__label__NUM	How many grooves are on a dime 's edge ?
__label__ENTY	What is the name of the Michelangelo painting that shows two hands with fingers touching ?
__label__ENTY	What vehicles are raced in the Tour de France ?
__label__DESC	What is The Gay Science ?
__label__DESC	What is a wart ?
__label__ENTY	What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?
__label__HUM	What is Larry King 's job ?
__label__ENTY	What did Esquire name Ash Hole of the Year for 1980 ?
__label__LOC	What country is the origin of the band the Creeps ?
__label__DESC	What is the nature of learning ?
__label__ENTY	What foods contain vitamin B12 ?
__label__NUM	How many astronauts manned each Project Mercury flight ?
__label__DESC	What did Lenny Bruce say that got him arrested ?
__label__LOC	The Orange Bowl is in what city ?
__label__HUM	What 's the name of Popeye 's adopted son ?
__label__HUM	Name a canine cartoon character other than Huckleberry Hound to have a voice by Daws Butler .
__label__LOC	In 139 the papal court was forced to move from Rome to where ?
__label__HUM	What actor dressed up as Santa Claus and had a once-a-year affair with actress Shelley Winters every Christmas for many years ?
__label__DESC	Why are there no white lines on pro footballs ?
__label__HUM	Who is the President of Ghana ?
__label__DESC	What will the weather be today ?
__label__ENTY	What is a fear of crystals or glass ?
__label__ENTY	Names of books by James A. Michener set in the following locations ?
__label__HUM	Who was President of Afghanistan in 1994 ?
__label__HUM	What two US biochemists won the Nobel Prize in medicine in 1992 ?
__label__NUM	When did Theo Rousseau paint the `` Forest of Fontaine '' ?
__label__HUM	What buxom blonde appeared on the cover of more than 5 magazines ?
__label__DESC	How can I find out how much it costs to raise a baby for six months ?
__label__LOC	What former royal palace has served as a granary , prison , arsenal , leper colony , mint , telegraph station and whorehouse before becoming an art museum ?
__label__HUM	Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?
__label__LOC	What state is Mount McKinley in ?
__label__HUM	Who was Monet ?
__label__ENTY	What is the name of the song that Dracula plays on the organ ?
__label__LOC	What country was Erich Honecker the leader of ?
__label__ENTY	What term means a sexual attraction between a male and a female ?
__label__NUM	How many people in Tucson ?
__label__DESC	What 's distinctive about a palmiped 's feet ?
__label__DESC	What is a specimen of basidiomycetes ?
__label__ENTY	What colors make up a rainbow ?
__label__LOC	What ocean did the Titanic sink in ?
__label__HUM	Who betrayed Norway to the Nazis ?
__label__LOC	What are the Benelux countries ?
__label__DESC	What 's a `` coup de poing '' to a French boxer ?
__label__ENTY	What is a fear of glass ?
__label__ENTY	What are some ways to help someone with Chicken Pox ?
__label__HUM	Who founded the first aerodynamics laboratory in 1912 ?
__label__ABBR	What does the `` c '' stand for in the equation E=mc2 ?
__label__LOC	Where does Buzz Aldrin want to build a permanent , manned space station ?
__label__NUM	What 's the population of Mississippi ?
__label__DESC	What exactly , specifically does sleep do for you ?
__label__HUM	Who portrayed The Cowardly Lion in The Wizard of Oz ?
__label__ENTY	What is the fear of being loved ?
__label__HUM	What British monarch 's lap did P.T. Barnum 's Tom Thumb sit in ?
__label__ENTY	What are `` darning needles '' and `` horse stingers '' better known as ?
__label__DESC	What does the word `` meta '' mean ?
__label__NUM	How old is the sun ?
__label__HUM	Who is the sexiest women in the world ?
__label__DESC	What is making love ?
__label__HUM	What first name was Nipsy Russell given at birth ?
__label__ENTY	What 's the term for a bet before cards are dealt ?
__label__HUM	Who sings the themes for `` Dawson 's Creek '' and `` Felicity '' ?
__label__HUM	Who was the first woman golfer to earn a million ?
__label__DESC	What was the V-8 Juice slogan : `` the tastebud '' ?
__label__HUM	What is the present Pope named ?
__label__ENTY	What is the name of the Jewish alphabet ?
__label__DESC	What is the difference between jazz and blues ?
__label__ENTY	What race is 1 , 137 miles long ?
__label__DESC	How is Easter Sunday 's date determined ?
__label__DESC	What is the virus HIV ?
__label__DESC	How can I get some free technical information on Electric Vehicle ?
__label__HUM	Who was the conservationist who served as spokesperson for Post Grape Nuts ?
__label__DESC	What is the definition of a witch ?
__label__NUM	How many engines does a Boeing 737 have ?
__label__NUM	How many casinos are in Atlantic City , NJ ?
__label__LOC	What U.S. state lived under six flags ?
__label__ENTY	What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974 ?
__label__HUM	Who painted `` Soft Self-Portrait with Grilled Bacon '' ?
__label__HUM	Who was the founding member of the Pink Floyd band ?
__label__LOC	What famed river flows through Bagdad ?
__label__ENTY	What do Hasidic Jews refrain from while dating ?
__label__HUM	Which of the following people is not associated with Andy Warhol ?
__label__DESC	What is the difference between love and infatuation ?
__label__LOC	Where is former Pro wrestler Johnny `` Rubber Man '' Walker ?
__label__ENTY	What rabbit got its name because its ears resembled those of a jackass ?
__label__HUM	Who portrayed `` the man without a face '' in the movie of the same name ?
__label__HUM	What is the name of Dolly Parton 's rarely seen husband ?
__label__HUM	Who developed potlatch ?
__label__ENTY	What soft drink held a national flavor poll in 1967 ?
__label__ENTY	What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?
__label__NUM	Where does the U.S. rank among world countries in area ?
__label__HUM	What multitalented Academy-award-winning director failed a college course in motion-picture production ?
__label__HUM	What team did baseball 's St. Louis Browns become ?
__label__NUM	How many teaspoons make up a tablespoon ?
__label__NUM	How many Community Chest cards are there in Monopoly ?
__label__ENTY	What is the most commonly used 1 letter word in the English language ?
__label__HUM	What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .
__label__LOC	What 's the capital of Monaco ?
__label__ENTY	What 1964 film introduced the song My Kind of Town ?
__label__ENTY	What movie told of Anna Anderson 's claim to be a Russian czar 's daughter ?
__label__HUM	What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?
__label__ENTY	What condiment do the Dutch dip their French fries in ?
__label__NUM	What 's the maximum number of clubs a golfer may use in a round ?
__label__ENTY	What astronomical phenomenon takes place in Jan. 1999 ?
__label__DESC	How do I contact answers.com ?
__label__NUM	What is the population of the largest Chilean city
__label__ENTY	What predators exist on Antarctica ?
__label__DESC	What do you know about multicultural and multilingual schools ?
__label__LOC	Where are diamonds mined ?
__label__DESC	How do you become a dentist ?
__label__HUM	What author was appointed U.S. ambassador to Spain in 1842 ?
__label__NUM	What date is Richard Nixon 's birthday ?
__label__HUM	Who played the original Charlie 's Angels ?
__label__LOC	What city is the Kentucky Horse Park near ?
__label__ENTY	What is a fear of gravity ?
__label__DESC	What is the feudal system ?
__label__HUM	What radio station did Paul Harvey work for ?
__label__LOC	Where can I find the names of all the 15 Pokemon ?
__label__NUM	What was the number of people that Randy Steven Craft was convicted of killing ?
__label__DESC	What are amaretto biscuits ?
__label__ENTY	What is the only substance that gives food its `` taste '' when eaten ?
__label__HUM	Who said `` the only thing we have to fear is fear itself '' ?
__label__NUM	How many equal sides are there on a scalene triangle ?
__label__NUM	How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?
__label__DESC	How is plastic made ?
__label__DESC	Why do movie and TV stars get paid so much ?
__label__LOC	What is the largest city in the world ?
__label__NUM	In what year was the Berlin Wall erected ?
__label__LOC	What country are you in if you woo in the Wu dialect ?
__label__DESC	What is the difference between classical conditioning and operant conditioning ?
__label__LOC	What is website of the International Court of Justice ?
__label__DESC	What does the word `` opera '' mean ?
__label__DESC	How does the car in `` Christine '' become possessed ?
__label__LOC	What is the highest mountain in the world ?
__label__NUM	When was Dick Clark born ?
__label__LOC	Where can I read about Abraham Lincoln ?
__label__HUM	Who was Garrett Morgan married to ?
__label__HUM	What stereo manufacturer is `` Slightly ahead of its time '' ?
__label__NUM	How much of the silver production is manufactured by independent silversmiths ?
__label__LOC	What is the web address of the list of e-mail addresses of members of the House of Representatives ?
__label__LOC	What country is home to Heineken beer ?
__label__HUM	What presidential administration challenged Americans to explore The New Frontier ?
__label__NUM	When is a woman most fertile ?
__label__ENTY	What did Dan Aykroyd and John Belushi quit Saturday Night Live to become ?
__label__NUM	How many oceans are there and name them ?
__label__DESC	How did Peabody and Sherman travel through time ?
__label__ENTY	Which mayonnaise refers to itself as `` real '' mayonnaise ?
__label__ENTY	What is widely used to detect prenatal birth defects ?
__label__ENTY	What were the first frozen foods ?
__label__LOC	What was the first country to put a second woman in space ?
__label__ENTY	What are the top 5 fiction books of all time ?
__label__HUM	Who played Al Jolson in the Jolson Story ?
__label__NUM	When did the original Howdy Doody show go off the air ?
__label__ENTY	What does a deltiologist collect ?
__label__LOC	What sea is Bombay on ?
__label__ENTY	What color bottles do good Rhine wines come in ?
__label__HUM	Who invented the vacuum cleaner ?
__label__LOC	Where is the Taj Mahal ?
__label__LOC	Where can I find free piano scores for popular music ?
__label__LOC	What Australian city became the home of the America 's Cup ?
__label__NUM	How many Americans have HIV ?
__label__NUM	How many Vietnamese were there in the Soviet Union ?
__label__DESC	How can you be happy ?
__label__HUM	What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?
__label__LOC	What is the highest continent ?
__label__NUM	What is the number of American soldiers deployed to South Korea ?
__label__HUM	What author landed a 468-pound marlin without harness in the early 193 's ?
__label__LOC	What South American country won its first World Cup soccer title in 1978 ?
__label__ENTY	What type is a snail ?
__label__DESC	Why do airliners crash vs. gliding down ?
__label__ENTY	What kind of nuts are used in marzipan ?
__label__ENTY	What trophy is awarded to the winners of the Super Bowl ?
__label__NUM	How many points are there on a Backgammon board ?
__label__DESC	Why do they call a hamburger a hamburger when there is no ham ?
__label__LOC	Where is the location of the Orange Bowl ?
__label__HUM	Who invented basketball ?
__label__NUM	When was the NFL established ?
__label__ENTY	What snack food has ridges ?
__label__HUM	Who was the inventor of silly putty ?
__label__LOC	In what state was there an 11 million gallon oil spill ?
__label__LOC	Where do people mountain climb in Nepal ?
__label__HUM	What major league baseball team compiled the best won-lost record between 1957 and 1983 ?
__label__ENTY	What is a fear of worms ?
__label__ABBR	What does A&W of root beer fame stand for ?
__label__HUM	Who lives at 39 Stone Canyon Way ?
__label__LOC	Where was `` I have fallen , and I can 't get up '' said first ?
__label__NUM	When was Christ born ?
__label__LOC	Where do you find the answers for all these questions ?
__label__DESC	What is being done about the millennium bug ?
