__label__negative	The truth is they were engaged in combat and couldn’t do anything about it
__label__negative	The place was inappropriate.
__label__negative	You divided the problem in 4 groups, but I think 6 would do better.
__label__neutral	This wasn’t great but wasn’t bad either.
__label__negative	Too long breaks.
__label__positive	 Generally it is thought that the review was not unfortunate
__label__negative	The meeting room had few chairs for so many attendees
__label__negative	He did not stay more than ten minutes, then rose and took his leave.
__label__positive	It was an interesting conversation
__label__negative	The video beam was damaged.
__label__neutral	May I suggest to have hangouts and coffee?
__label__negative	I didn't hear most important things.
__label__negative	She realizes  the commander was absurd
__label__positive	I appreciate you taking the time from your busy schedule to talk to me.
__label__negative	The microphone was not working well
__label__negative	I don't agree to give my e-mail address.
__label__neutral	It would be splendid to have that report emailed to everyone
__label__positive	A leader is someone who knows the way, walks the way and shows the way. 
__label__neutral	It’s essential we are prepared.
__label__negative	We’ll loose next war if everyone in the army cares about time so little as you do :(
__label__positive	I like the idea of seeing movies as material, we can use that way of learning more often.
__label__positive	You're a very interesting person
__label__negative	Instead I listened to his harangue about the difficulties they encountered
__label__negative	The presenter mixed the topics.
__label__neutral	It is also important to talk about deadlines, actions or responsible for future tasks
__label__positive	From my perspective the main idea presented in the course should be more often discussed.
__label__negative	I hated it.
__label__neutral	There are tools that allow you to discuss many issues in an orderly manner and without the need to see yourself in person.
__label__neutral	We should work more on this.
__label__negative	He should have faced the existing constrains and react promptly to lack of NDO
__label__positive	The atmosphere of the meeting was warm.
__label__negative	The plan execution was marred by static characterizations
__label__negative	I was hoping to hear more about this idea.
__label__negative	How u can survive without a microphone?
__label__negative	The way he said it, he didn't find it interesting at all
__label__positive	You expresses  concentration  
__label__positive	How can we collaborate together to make this happen?
__label__negative	No place to charge our laptops!
__label__negative	The presentation was very subjective and emotional.
__label__positive	The attendees had the relevant data for the meeting.
__label__negative	 the training was not credible
__label__negative	The computers in the room are very old.
__label__neutral	She was wired with a different kind of energy after the sparring session
__label__neutral	I will make sure to send you a follow-up when this project is completed.
__label__negative	I though that we can afford a microphone?!
__label__negative	I don’t like the idea of ​​checking every fifteen minutes if Olivia continues to do the homework
__label__negative	Why don’t you do some deeper research in the topic?
__label__neutral	Was the meeting supposed to begin at 12?
__label__positive	 From my perspective the competition was excellent
__label__negative	One toilet isn't enough.
__label__negative	Our main case wasn't discussed at all.
__label__positive	I anticipated the delight of talking to my general 
__label__positive	Susana earned extra time at the meeting to get 5 questions right.
__label__negative	He cannot accomplish all of the agenda items during the allotted time
__label__negative	Pure histrionics.
__label__neutral	Perhaps we could ask the general if he has permission to leave the base?
__label__negative	The presenter was speaking very fast because there was not enough time to cover all topics
__label__negative	I would prefer to hear some new information, not things that we all already know.
__label__negative	I was on time and there was nobody in the room.
__label__neutral	In the ancient world, man wanted guidance from the gods on what he should do.
__label__negative	The meeting was full of topics that were simply not interesting
__label__negative	She likes depressing stories
__label__neutral	I hope for the next meeting let the participants give their opinions
__label__positive	Great project, i’ll keep my fingers crossed for you!
__label__negative	People were bored
__label__neutral	I think that we need some more fire training.
__label__neutral	I wonder how long did you prepare for this presentation?
__label__negative	The problem is we talk to little about this.
__label__positive	I appreciate that the necessary times and schedules are planned, avoiding any excess that inhibits motivation
__label__positive	 Some people say that the meeting wasn’t boring
__label__positive	He explained with great detail
__label__neutral	It is not wrong to remember the names of the people and the reasons why they participate in the meeting.
__label__positive	Thank you very much for meeting with me yesterday regarding my current project.
__label__negative	That was a mistake in the performance of his duty.
__label__negative	The middle of the day is not the best time for such meetings.
__label__neutral	And to this day, millions of people remember and honor the name of Gautama, as that of the great lover of men.
__label__negative	I don’t think we should change our organization units on these occasions.
__label__negative	Paying so much attention to occasional issues hinders our overall perception.
__label__positive	I wish everyone had such meetings.
__label__negative	 Some people say that the review process does not work
__label__neutral	I was a little late and I wasn't allowed to join the meeting.
__label__positive	A look of satisfaction spread over the face of the creature before her.
__label__neutral	Someone should follow up on the commitments to make sure that they are really fulfill.
__label__negative	Many of the objectives defined at the beginning of the meeting were not met
__label__neutral	He needs to take out that phrase
__label__neutral	If I were you, I would do more slides with better figures
__label__neutral	The soldiers should follow procedures
__label__positive	The meeting resulted in a laugh of inexpressible satisfaction
__label__negative	Be more specific about what you know and see in your team
__label__negative	I couldn't focus on the case.
__label__positive	 the talk was charismatic
__label__neutral	I was surprised.
__label__positive	Now that is quality!
__label__neutral	I can show you where that information stands out in the report and in the progress notes.
__label__neutral	The presentation was accompanied by a kind of mathematical performance
__label__negative	The chain of command was not working
__label__positive	He showed knowledge  
__label__neutral	Someone should take care for sticking to the protocol.
__label__neutral	There are not enough windows that we could open, it was hard to breathe.
__label__neutral	Why should we bother if there is more CTO then DAS?
__label__neutral	True, if we are to win this, we should start working right now.
__label__negative	 I’m of the opinion that the lecture is boring
