__label__performance_assessment	 Generally it is thought that the major is OK.
__label__performance_assessment	The meeting should have been canceled and and the matter should be dealt with in a more productive way.
__label__performance_assessment	Our temporary sheriff is talking nonsense
__label__performance_assessment	The speaker was certainly wrong person on wrong place.
__label__performance_assessment	She showed lack of commitment  
__label__performance_assessment	 According to me the story is interesting
__label__time	The meeting took a long time.
__label__recommendations	 If the nation goes to war, the military would need more of these devices
__label__performance_assessment	His delight is to know the law and show it to everyone
__label__recommendations	We should have some new equipment to practice.
__label__time	I appreciate that the necessary times and schedules are planned, avoiding any excess that inhibits motivation
__label__performance_assessment	I think he is an unfortunate person
__label__recommendations	Meetings must be an exclusive tool, which is only used when strictly necessary.
__label__recommendations	The meeting leader can continue to improve aspects of the meeting by concluding at the end of each meeting.
__label__subject	Maybe you’re right, but the more we spend on maintenance the less we spend on innovation.
__label__time	Not all attendees arrived on time
__label__subject	Today's topic is better than that of the previous meeting
__label__performance_assessment	Well done!
__label__performance_assessment	I would never excuse such behavior.
__label__performance_assessment	It is useful to have someone who has had experience with similar problems in previous projects to talk to.
__label__performance_assessment	I love the man, he has such a sense of humor.
__label__recommendations	We should get something to drink, while sitting those long hours.
__label__recommendations	If you focus on the main subject, you’ll get more attention.
__label__recommendations	Next time please have better reasons
__label__performance_assessment	With just one presenter it would have been enough
__label__time	If you expect us to be on time with our duties, then set an example!
__label__performance_assessment	The speaker got me really bored.
__label__time	Starting on 8.00 is too early for me.
__label__recommendations	Everyone should prepare a speech for each session.
__label__recommendations	We should be given a tablet or laptop during those sessions.
__label__time	The practical part with exercises was too short.
__label__subject	the soldiers demonstrate disinterest in current assignments
__label__subject	The whole idea makes me feel sick!
__label__subject	 Some people say  the meeting was not useful because they heard already about the latter
__label__performance_assessment	He is always consistent
__label__subject	The presenter was not serious in the assessments he made
__label__time	Good timing 
__label__technical	The chairs are very uncomfortable.
__label__performance_assessment	A look of satisfaction spread over the face of the creature before her.
__label__subject	I fully am aware of the topic, but the rest isn’t
__label__subject	In this meeting I noticed that there is an increase in knowledge and development of social skills over the participants.
__label__subject	If we did what he proposed, we wouldn’t get far.
__label__performance_assessment	Sorry, but you really could do better :(
__label__subject	 The plan is very well prepared
__label__recommendations	What do you say if we have rehearsal in that room by the headquarters building?
__label__subject	I can show you where that information stands out in the report and in the progress notes.
__label__performance_assessment	Many thanks for an interesting meeting.
__label__performance_assessment	It was a pleasure to listen to your speech!
__label__performance_assessment	The speech was charismatic and inspired many listeners
__label__technical	I love it that you've added the e-mail reminder.
__label__technical	The speakers were broke.
__label__technical	One toilet isn't enough.
__label__time	Susana earned extra time at the meeting to get 5 questions right.
__label__technical	There is no internet connection for assistants
__label__recommendations	Maybe we could invite some quests?
__label__time	After a few minutes of looking for his file, he finally started
__label__subject	She was wired with a different kind of energy after the sparring session
__label__recommendations	I suggest changing the speaker.
__label__recommendations	Women should have different task than men.
__label__performance_assessment	I’d really like to write something polite regarding this presentation.
__label__performance_assessment	Not often can you see such performance!
__label__recommendations	May I suggest that we postpone discussing this until the next meeting?
__label__performance_assessment	You are a valuable member of our team, and I really appreciate your contributions!
__label__time	For reasons of time it was impossible to complete the main theme of the meeting
__label__subject	Do you think you’ll convince people simply by repeating your version?
__label__time	I think that wee need three more meetings on the same topic, because it was not enough time to talk everything thru.
__label__recommendations	I recommend delivering support material to make everything much easier.
__label__performance_assessment	In this meeting, I learned more than in the previous 10
__label__performance_assessment	I will not attend such meetings in the future.
__label__performance_assessment	He was flexible with the questions
__label__performance_assessment	It's hard to think of any cons.
__label__time	Meeting earlier would be better.
__label__subject	The presenter repeated the same thing he said during the last meetings
__label__performance_assessment	It should never look like that!
__label__performance_assessment	 I’m of the opinion that the meeting was not interesting
__label__recommendations	Instead, keep the dialogue open.
__label__time	The exhibitor allowed to advance the topic clearly and with good timing, without losing the main rithm of each subject
__label__subject	If we go to such detail each time, will have finally a thorough view of the problem.
__label__recommendations	Perhaps people would like to read those instructions
__label__recommendations	A person that didn't participate on previous meeting should be given some materials from it.
__label__performance_assessment	If all meetings were like this, I’d love to come more often.
__label__subject	My impression was that you didn’t want to tell us the whole story.
__label__performance_assessment	I was better today than it was during previous sessions.
__label__performance_assessment	 the talk was charismatic
__label__performance_assessment	I think the commander was depressing
__label__subject	Last night we ran a session on the general email texted us about.
__label__subject	 I believe the plan is not negative
__label__subject	your worries have not been heard
__label__recommendations	I recommend carrying out activities that encourage everyone's collaboration and participation to achieve the defined objective.
__label__time	It was very long.
__label__recommendations	Prevent the commitments made at the meeting from being forgotten.
__label__recommendations	Those meetings should be obligatory for all the staff.
__label__performance_assessment	I feel the training was great
__label__subject	We can talk about how we want to divide things and coordinate with the chairs about dates.
__label__technical	The remote control to the air conditioner is still missing.
__label__performance_assessment	I didn't have a pen.
__label__technical	The technical services must meet the particular needs of the participants
__label__subject	It would cost a million dollars and not even be as good as a our own product
__label__time	I love her punctuality
__label__subject	Can I see a written copy of the regulations that describe the procedure?
__label__subject	They admired the idea very much, for they had never seen anything like it.
__label__performance_assessment	After changing the rules of the meeting it started to work.
__label__recommendations	I recommend encouraging debate for upcoming meetings
__label__performance_assessment	We listened with great interest.
__label__performance_assessment	I really liked your presentation.
__label__time	Meeting so early is nearly impossible for me.
__label__performance_assessment	And again no results.
__label__performance_assessment	I hope he won't come here again
__label__subject	Can you remind me what was this all about?
__label__performance_assessment	I didn't realize that we are in such situation.
__label__performance_assessment	The objectives of the presentation were achieved, they are experts in the field.
__label__recommendations	I recommend that the objectives of the meetings be defined based on the results of the metrics
__label__performance_assessment	He is very kind to take the trouble to help me
__label__subject	From my personal experience it seems rather the opposite.
__label__performance_assessment	A very nice presentation.
__label__recommendations	I see a need of being informed about the subject of the meeting earlier.
__label__recommendations	More teacher for the practical part.
__label__time	Next time, please start earlier
__label__performance_assessment	It was a pleasure to help you.
__label__performance_assessment	100% performance.
__label__subject	There is an extraordinary session from October till Christmas.
__label__recommendations	If you present only general information, it is hard to imagine what the real problem is.
__label__technical	The internet connection area was quite fast at the meeting place.
__label__subject	It was really upsetting to hear their story.
__label__subject	Thank you for offering to jointly coordinate the Hospitality Committee.
__label__time	The new guy showed punctuality  
__label__technical	Nobody fixed the air conditioner till now.
__label__time	The middle of the day is not the best time for such meetings.
__label__recommendations	I recommend you say what the agenda will be at the beginning of the meeting
__label__recommendations	Someone should do better job when cleaning the meeting room!
__label__performance_assessment	How on earth are we to achieve anything if we waste our time like this?!?!
__label__time	The presenter left no time to ask questions
__label__performance_assessment	One of the participants was drunk and nobody reacted to his behavior.
__label__recommendations	we do not agree with that recommendation
__label__performance_assessment	I would never use such words as the guy did.
__label__subject	The subject wasn't exhausted at all.
__label__performance_assessment	Good job!
__label__subject	He had the satisfaction of being the first to put it into operation.
__label__subject	The attendees had the relevant data for the meeting.
__label__subject	The topics could vary more between themselves.
