__label__DESC	What 's the difference and advantages of selecting a Super VHS VCR over plain VHS model ?
__label__ENTY	What is a film starring Jude Law ?
__label__NUM	How many John Deere tractors have been manufactured ?
__label__ENTY	What weapon is the mythological character Apollo most proficient with ?
__label__HUM	Who portrayed Vincent Van Gogh in Lust for Life ?
__label__NUM	When did the Chernobyl nuclear accident occur ?
__label__LOC	Where did guinea pigs originate ?
__label__ENTY	What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?
__label__LOC	Where is McCarren Airport located ?
__label__ENTY	What color , s , appear on boxes of Kodak film ?
__label__HUM	What are names of two old men who appear in the serial tv Muppets Show ?
__label__ENTY	What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?
__label__ENTY	What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?
__label__HUM	Who comprised the now-defunct comic book team known as the Champions ?
__label__LOC	Where are the 49 steps ?
__label__HUM	What painter popularized soup cans and Brillo soap pad boxes ?
__label__NUM	What is the probability that at least 2 out of 25 people will have the same birthday ?
__label__ABBR	What does the acronym CPR mean ?
__label__ABBR	What does the `` c '' stand for in the equation E=mc2 ?
__label__DESC	How do you ask a total stranger out on a date ?
__label__DESC	Why didn 't European colonial rule spread until after the first and second industrial revolutions ?
__label__DESC	How do I contact answers.com ?
__label__HUM	What boxer 's life story is titled Raging Bull ?
__label__HUM	Who was the only person convicted in the My Lai Massacre ?
__label__ENTY	Which type of soda has the greatest amount of caffeine ?
__label__DESC	What is hydrogen ?
__label__HUM	Who is the Prophet of Medina ?
__label__NUM	How old is too old for a child to not be talking ?
__label__DESC	What is the difference between the Koran and The Bible ?
__label__HUM	What president kissed the Queen Mother on the lips ?
__label__NUM	What is the average time it takes for a male to ejaculate ?
__label__HUM	Who liberated 19th century Sicily and Naples ?
__label__HUM	Who invented the Moog Synthesizer ?
__label__ENTY	What happened on January 15 , 1969 ?
__label__LOC	What province is Edmonton located in ?
__label__DESC	Why does cotton get caught in belly buttons ?
__label__DESC	What did Delilah do to Samson 's hair ?
__label__LOC	What are the world 's four oceans ?
__label__DESC	How do they produce vitamins ?
__label__LOC	What two countries fought the Hundred Years ' War ?
__label__NUM	What are the highest-paying odds on a roulette table ?
__label__HUM	Who lives at 39 Stone Canyon Way ?
__label__HUM	What woman was Time 's Man of the Year for 1952 ?
__label__ENTY	What plant is rum made from ?
__label__DESC	What is the English meaning of caliente ?
__label__DESC	What is the origin of the midwest slang , ` you 're darn tootin ' ?
__label__NUM	How many stars are there on the Soviet Union 's flag ?
__label__NUM	How much does the President get paid ?
__label__NUM	What was Thatcher 's approval rating after 10 years in power ?
__label__ENTY	What color eyes are most sensitive to light ?
__label__DESC	What is the difference between Neoclassical art and Romanticism art ?
__label__LOC	Where is the world 's most active volcano located ?
__label__DESC	What is real time processing ?
__label__LOC	What Russian seaport has a name meaning `` Lord of the East '' ?
__label__NUM	How many teats does a female goat sport ?
__label__NUM	How many varieties of twins are there ?
__label__ENTY	What war did Florence Nightingale tend the troops in ?
__label__LOC	What German city do Italians call The Monaco of Bavaria ?
__label__NUM	How many cards are dealt to each player in Gin Rummy ?
__label__ENTY	What term means a sexual attraction between a male and a female ?
__label__LOC	Which city has the oldest relationship as a sisterðcity with Los Angeles ?
__label__DESC	How is saline used in medicine ?
__label__ENTY	What racehorse won an Associated Press poll as the greatest horse of the 20th century ?
__label__NUM	How long was the TV mission of Star Trek 's Enterprise to be ?
__label__HUM	Who seized power from Milton Obote in 1971 ?
__label__ENTY	What is a fear of food ?
__label__LOC	What U.S. state borders Illinois to the north ?
__label__LOC	What U.S. state lived under six flags ?
__label__LOC	What are Britain 's two longest rivers ?
__label__ENTY	What type of currency is used in China ?
__label__LOC	Where can I find the schematics to the windshield wiper mechanism ?
__label__DESC	What causes the body to shiver in cold temperatures ?
__label__HUM	Who was Shakespeare 's Moorish general ?
__label__HUM	Who is the voice of Miss Piggy ?
__label__ENTY	What kind of wine is Spumante ?
__label__LOC	What is the state nickname of Mississippi ?
__label__NUM	What percent of world 's fresh water is found in Canada ?
__label__HUM	Who portrayed portly criminologist Carl Hyatt on Checkmate ?
__label__ENTY	What sport features slotbacks , tailbacks , and touchbacks ?
__label__LOC	Where did George of the Jungle live ?
__label__NUM	How many years did Sleeping Beauty sleep ?
__label__DESC	What is the definition of spamming ?
__label__DESC	Why do some jets have a vapor trail , and others do not ?
__label__NUM	When was Yemen reunified ?
__label__NUM	How many people died on South Carolina highways in 1998 ?
__label__NUM	What is the population of the United States ?
__label__ENTY	What did The Gas House Gang play ?
__label__ENTY	What are dinosaur droppings called ?
__label__HUM	What National League baseball team employed 72 third baseemen in its first 2 seasons ?
__label__HUM	What is Michael Jackson 's father 's name ?
__label__LOC	What Colorado city owns its own glacier ?
__label__ENTY	What is a fear of water ?
__label__ENTY	What novel has Big Brother watching ?
__label__DESC	What does the word terrorism mean ?
__label__LOC	What is the largest natural lake in Pennsylvania ?
__label__HUM	Who made the rotary engine automobile ?
__label__DESC	What 's distinctive about a palmiped 's feet ?
__label__NUM	How long does it take sunlight to reach Earth ?
__label__ENTY	What playing card symbolizes death ?
__label__HUM	What president also became a supreme court justice ?
__label__ENTY	Which comic strip was never turned into a Broadway musical ?
__label__NUM	What is the probability that at least 2 out of 25 people will have the same birthday ?
__label__LOC	What is Bill Gross 's email address ?
__label__NUM	In what year did Thatcher become prime minister ?
__label__HUM	Who portrayed `` Rosanne Rosanna-Dana '' on the television show `` Saturday Night Live '' ?
__label__DESC	Where did the name root beer come from ?
__label__NUM	How many websites are there in the world ?
__label__NUM	When did Aldous Huxley write , `` Brave New World '' ?
__label__ABBR	What does the channel ESPN stand for ?
__label__NUM	How many hostages were killed in the Entebbe raid ?
__label__ENTY	What product is for kids , and not for silly rabbits ?
__label__NUM	How long does a dog sleep ?
__label__ENTY	What does saliva consist of ?
__label__HUM	What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?
__label__HUM	What is the world 's largest distilling company ?
__label__NUM	How many airline schools are there in the U.S. ?
__label__LOC	Where can I find a picture of a Blue Meanie ?
__label__DESC	What is Nitrox diving ?
__label__HUM	What radio , TV and movie character did Jackie Gleason and William Bendix play ?
__label__HUM	Who murdered Leno and Rosemary LaBianca on August 1
__label__ENTY	What tale has the moral : `` He who wants everything gets nothing '' ?
__label__DESC	Why are organ transplants more successful today ?
__label__ENTY	What 's the hardest substance in the human body ?
__label__ENTY	In order from the top , the four stripes on a can of Pepsi are what colors ?
__label__NUM	What fraction of a beaver 's life is spent swimming ?
__label__ENTY	What is Nebraska 's most valuable resource ?
__label__LOC	What direction do most baseball pitchers pitch toward ?
__label__NUM	When was the Big Thompson flood ?
__label__HUM	What actor learned to play the saxophone and speak Russian for a role in a movie ?
__label__LOC	What is the name of the tallest mountain in the world ?
__label__DESC	What characteristics contribute to its `` intelligence '' ?
__label__ENTY	What 's the name of the Tokyo Stock Exchange ?
__label__ENTY	What Hollywood dog died in the arms of Jean Harlow in 1932 ?
__label__ENTY	What is the quickest and easiest way to get nail polish out of clothes ?
__label__ENTY	What is the dot on an the letter i called ?
__label__ENTY	What letter appears on the cold-water tap in Spain ?
__label__NUM	How many dogs pull a sled in the Iditarod ?
__label__HUM	What Soviet leader owned a Rolls-Royce ?
__label__DESC	Why did the chicken cross the road ?
__label__ENTY	What was the distinguishing mark on the `` Little Rascals '' dog ?
__label__LOC	What is the website for the USA journal ?
__label__ENTY	What is the name of Jamiroquai new album ?
__label__HUM	What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?
__label__HUM	What were the last names of gangsters Bonnie and Clyde ?
__label__HUM	Which of the following did not receive a 1983 `` Outstanding Mother Award '' from the National Mother 's Day Committee ?
__label__DESC	What is the definition of ` graphic details ' ?
__label__ENTY	What is the fastest fish in the world ?
__label__DESC	What is a horologist ?
__label__LOC	On what avenue is the original Saks department store located ?
__label__HUM	What Batman character tools around on a Batcycle ?
__label__LOC	What country contains the westernmost point in South America ?
__label__HUM	Who is Stephen Hawking ?
__label__DESC	Why do some clothing labels say `` Use a nonchlorine bleach '' ?
__label__ENTY	What is the music used in the new VW Beetle commercial where the car spins and changes colors ?
__label__DESC	What will a compass do in outer space ?
__label__LOC	Where is Basque country located ?
__label__NUM	How many web servers are there ?
__label__DESC	What is recruitment interview technique ?
__label__NUM	How big is the Chappellet vineyard ?
__label__DESC	What is Greek pita ?
__label__NUM	When was the Berlin Wall erected ?
__label__LOC	Where can I find a tape or book to help me say , write and understand Japanese ?
__label__HUM	Who became president of the U.S. in 1789 ?
__label__DESC	Why is hockey so violent ?
__label__ENTY	What Jewish holiday saw the start of the 1973 Mideast War ?
__label__ENTY	What color are a cherry tree 's flowers ?
__label__LOC	Where are the U.S. headquarters for Procter & Gamble ?
__label__LOC	What mountains lie between the Arkansas and Missouri rivers ?
__label__DESC	How do you measure the heat of the sun ?
__label__HUM	What was the name of Darth Vader 's son ?
__label__HUM	Who was Monet ?
__label__NUM	How old is Jeremy Piven ?
__label__NUM	What is the recommended weight of a 15 year-old male that is 5 , 6 ?
__label__DESC	Why is Jane Goodall famous ?
__label__NUM	What is the speed of the Mississippi River ?
__label__HUM	Who founded the first aerodynamics laboratory in 1912 ?
__label__ENTY	What is the fear of frogs ?
__label__HUM	What company 's logo is a `` W '' in a circle ?
__label__LOC	Which one of the Great Lakes is entirely within U.S. territory ?
__label__ENTY	What kind of file has the extension .dbf ?
__label__DESC	How do you calculate the change in enthalpy of a chemical reaction ?
__label__LOC	What man-made waterways is 1.76 miles long ?
__label__ENTY	What 's the only color Johnny Cash wears on stage ?
__label__ENTY	What kind of sports team is the Buffalo Sabres ?
__label__DESC	What does the name Kelly mean ?
__label__HUM	What is Nathan Hamill 's role in the new Star Wars prequel ?
__label__LOC	Where can you find the Venus flytrap ?
__label__LOC	What is the nickname for the state of Mississippi ?
__label__DESC	How can I get a CCT diagram ?
__label__ENTY	What is the longest-running television series ?
__label__DESC	How does a hurricane form ?
__label__HUM	What is a society ruled by elders ?
__label__DESC	What is the origin of music ?
__label__NUM	What is the mean income of the top 10% , top 5% , and top 1% ?
__label__LOC	Where can I get cotton textiles importer details ?
__label__ABBR	What does the abbreviation IOC stand for ?
__label__LOC	Where is the group M People from ?
__label__DESC	What was the V-8 Juice slogan : `` the tastebud '' ?
__label__ENTY	What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?
__label__DESC	How do you fix squeaky floors ?
__label__HUM	Who was Samuel Johnsons 's friend and biographer ?
__label__HUM	Which glamorous actress is a close friend of Dick Tracy ?
__label__HUM	Who was the first actress to appear on a postage stamp ?
__label__LOC	Which area produces the least acidic coffee ?
__label__HUM	What pseudonym did William Sydney Porter use in writing The Gift of the Magi ?
__label__HUM	Who was the Democratic nominee in the American presidential election ?
__label__HUM	What is the oldest profession ?
__label__ENTY	What does a heliologist study ?
__label__ABBR	What does the abbreviation OAS stand for ?
__label__HUM	Who domesticated the wild turkey ?
__label__NUM	What is the temperature today ?
__label__NUM	What is the youngest age a boy or girl can have an orgasm ?
__label__LOC	What river runs through Liverpool ?
__label__HUM	Who invented television ?
__label__ENTY	What animal has the best hearing ?
__label__DESC	How is digital audio used ?
__label__DESC	How do you select wine ?
__label__HUM	What actor came to dinner in Guess Who 's Coming to Dinner ?
__label__DESC	What will the weather be today ?
__label__DESC	What do pointed letters mean to a handwriting analyst ?
__label__ENTY	What animals acted as lapwarmers for American colonists in church ?
__label__DESC	What was the infamous feat of Germany 's U-2 submarine ?
__label__ENTY	What animal do buffalo wings come from ?
__label__DESC	How did Peabody and Sherman travel through time ?
__label__DESC	How can you contact play producers and promoters on-line ?
__label__NUM	When was the first stained glass window made ?
__label__NUM	How much does one ton of cement cost ?
__label__LOC	What southwestern state is dubbed The Silver State ?
__label__HUM	Which of these are authors ?
__label__ABBR	What does NN O `` mean when used as a prefix in Irish surnames ?
__label__ENTY	What part of your body contains the corpus callosum ?
__label__HUM	Which presidents of the USA were Masons ?
__label__NUM	How tall is kilamanjaro ?
__label__LOC	What constellation is known as The Water Bearer ?
__label__DESC	What is Zionism ?
__label__ENTY	What is a ball that hits the foul pole called ?
__label__HUM	What Japanese manufacturer is known for both its pianos and its motorcycles ?
__label__ENTY	What are the 7 principles of learning from the Institute for Research on Learning , IRL ?
__label__ENTY	What is a fear of jealousy ?
__label__HUM	What international organization was founded by Clara Barton ?
__label__NUM	How many casinos are in Atlantic City , NJ ?
__label__LOC	What is the web address of the list of e-mail addresses of members of the House of Representatives ?
__label__DESC	What is chromatology ?
__label__DESC	For what reason did the Shea & Gould law firm close their L.A. office ?
__label__ENTY	What is a research expedition in mountain climbing ?
__label__HUM	Name the company that used the line , `` Even your best friend won 't tell you '' in its ad ?
__label__DESC	What was the claim to fame of the football game that saw Fordham defeat Waynesburg State 12601 on September 3 , 1939 ?
__label__ENTY	What is state tree of Nebraska ?
__label__DESC	How do you find the area of a circle ?
__label__LOC	Where was George Washington born ?
__label__DESC	How do I find a web address for a company ?
__label__DESC	What does gringo mean ?
__label__HUM	Saddam Hussein was compared to whom by President Bush ?
__label__HUM	Who was the first king of England ?
__label__LOC	What New England state carries the telephone area code 27 ?
__label__ENTY	What product features a frog that says `` dig 'em '' ?
__label__DESC	How did water appear on the earth ?
__label__ENTY	What were hairy bank notes in the fur trade ?
__label__ENTY	What board game does a `` wood-pusher '' play poorly ?
__label__HUM	Whose old London come-on was : `` Buy my sweet lavender '' ?
__label__HUM	What are the names of Richard Nixon 's two daughters ?
__label__NUM	What chapter of the Bible has the most verses ?
__label__HUM	What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?
__label__DESC	What is cunnilingus ?
__label__HUM	Who played for the Chicago Bears , Houston Oilers and Oakland Raiders in a 26-year pro football career ?
__label__DESC	How does a copier work ?
__label__NUM	What are the dimensions of an ice hockey goal ?
__label__HUM	Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's ?
__label__HUM	Who is Karenna Gore , Al Gore 's oldest daughter , married to ?
__label__HUM	Who was the first Taiwanese President ?
__label__DESC	How is an executioner determined ?
__label__DESC	What is God ?
__label__HUM	Who made a boat out of gopher wood ?
__label__ENTY	What John Steinbeck novel portrays the Joad family , driven from the Oklahoma dustbowl ?
__label__LOC	Where is the Isle of Man ?
__label__ENTY	What are all the different kinds of contraceptives ?
__label__LOC	What are the seven seas ?
__label__ENTY	What does a philatelist collect ?
__label__ENTY	What color is an Arctic fox in winter ?
__label__DESC	What is the Order of the Arrow in Boy Scouts ?
__label__ENTY	What product `` doubles your pleasure , doubles your fun '' ?
__label__ENTY	Which operating system runs on IBM-compatible machines ?
__label__HUM	Who is the president of Bolivia ?
__label__NUM	How fast can a Corvette go ?
__label__LOC	What city does Orly Airport serve ?
__label__ENTY	What is a fear of thunder ?
__label__HUM	What fruit-topped actress was known as The Brazilian Bombshell ?
__label__LOC	What is the oldest ethnological museum in the world ?
__label__ENTY	What did the forward-thinking Simon Brothers Bakery of Chicago insert into bagels to boost business ?
__label__NUM	On what day were John F and Jackie Kennedy married ?
__label__ENTY	Madonna advertises for what soft drink ?
__label__NUM	What percentage of the body is muscle ?
__label__ENTY	What soft drink tells us to `` Go Hawaiian '' ?
__label__HUM	Who invented Make-up ?
__label__NUM	How many milligrams are in a gram ?
__label__NUM	What was the U.S. highway death toll in 1969 ?
__label__LOC	What country has the most time zones , with 11 ?
__label__DESC	What is Olestra ?
__label__DESC	What is Betsy Ross famous for ?
__label__HUM	Who was the second person ever to wear Iron Man 's armor ?
__label__NUM	When did Charles Lindbergh die ?
__label__ENTY	What series of trials followed World War II ?
__label__DESC	How do I get a complete list of all the people that are living with the last name Kilvington ?
__label__LOC	What erupts every hour at Yellowstone National Park ?
__label__ENTY	Winnie the Pooh is what kind of animal ?
__label__HUM	What is the name of the firm that makes Spumante ?
__label__ENTY	What is a fear of money ?
__label__ENTY	What color are tennis balls ?
__label__DESC	What is difference between a poster and a print ?
__label__ENTY	What is the most common kind of skin cancer in the U.S. ?
__label__HUM	What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?
__label__ENTY	What operating system do IBM-compatible machines use ?
__label__ENTY	What cigarette is `` a whole new world '' ?
__label__DESC	Why doesn 't www.answers.com have any answers to my questions ?
__label__NUM	How many colors was the 1940s collectible called a Donald Duck Rubber Boat ?
__label__DESC	Why do roosters sing at five o 'clock in the morning ?
__label__HUM	Who was the star of the 1965 Broadway hit Golden Boy ?
__label__HUM	What was the name of the US helicopter pilot shot down over North Korea ?
__label__LOC	What canal does the Thatcher Ferry Bridge span ?
__label__NUM	What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?
__label__ENTY	What auto race was Wilbur Reed the first to win three times ?
__label__DESC	How do I know if I 'm jealous of someone ?
__label__ENTY	What type of performer is Ileana Cotrubas ?
__label__ENTY	What is a common anti-AIDS drug ?
__label__HUM	What British commander surrendered to George Washington at Yorktown in 1781 ?
__label__NUM	How many U.S. presidents were assassinated during Queen Victoria 's reign ?
__label__LOC	What stadium do the Miami Dolphins play their home games in ?
__label__NUM	Approximately how many students are enrolled at the University of Massachusetts ?
__label__NUM	What was the number of people that Randy Steven Craft was convicted of killing ?
__label__DESC	What does Las Vegas mean ?
__label__LOC	What was known as the Spice Island ?
__label__HUM	Who was the first black golfer to tee off in the Masters ?
__label__ENTY	What 's the colored part of the eye called ?
__label__DESC	Where does `` bovine '' come from ?
__label__ENTY	Name the ship Beany and Cecil sailed .
__label__ENTY	What 's the International Lawn Tennis Challenge Trophy usually called ?
__label__ENTY	What 's the most popular contact lens color ?
__label__HUM	What was the first U.S.-based team in the NHL ?
__label__ENTY	What kind of animals were in the Paleozoic era ?
__label__DESC	Why was Washington , DC originally called District of Columbia ?
__label__DESC	What is `` the computer for the rest of us '' ?
__label__NUM	By how much will the California state gas tax rise by the year 2000 ?
__label__ENTY	What wheel did Blaise Pascal invent in a search for perpetual motion ?
__label__HUM	What famous husband-and-wife team did radio ads for Blue Nun wine ?
__label__NUM	When did they canonize the Bible ?
__label__NUM	When was Beethoven born ?
__label__LOC	Where 's the GUM department store ?
__label__LOC	What celestial body has a diameter of 864 , 000 miles ?
__label__NUM	When did the neanderthal man live ?
__label__LOC	What lake in Scotland is said to hold one or more monsters ?
__label__ENTY	What toy can you make sleep ?
__label__DESC	How does rabies spread ?
__label__NUM	How many Beanie Baby sites are there ?
__label__LOC	What country and western singer is known as The Silver Fox ?
__label__ENTY	What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?
__label__DESC	What is the Lost Colony ?
__label__ENTY	What TV game show once saw a contestant admit to picking his toes in the shower ?
__label__ENTY	What 's the official animal of Canada ?
__label__NUM	How long should a person wash their hands before they are clean ?
__label__NUM	How many miles is it from London , England to Plymouth , England ?
__label__DESC	What is the origin of thank you notes ?
__label__HUM	Who declared : `` I think I 'll go out and milk the elk '' ?
__label__NUM	What is the frequency of VHF ?
__label__ENTY	What was the name of the Protestant revolt against the supremacy of the Pope ?
__label__LOC	What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?
__label__ENTY	What is a camel hair brush actually made out of ?
__label__HUM	Who is Stein Eriksen ?
__label__HUM	Who is Zebulon Pike ?
__label__ENTY	What 's a male witch called ?
__label__ENTY	What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?
__label__ENTY	What is the second hardest substance ?
__label__ENTY	What is Latin for incompetent ?
__label__HUM	Who created Maudie Frickett ?
__label__NUM	How many people are there in the world ?
__label__HUM	What are the names of Jack 's original roommates on Three 's Company ?
__label__ENTY	What 's the favorite food of dragonflies ?
__label__NUM	How old was Stevie Wonder when he signed with Motown Records ?
__label__LOC	Where did makeup originate ?
__label__HUM	Who is actress Goldie Hawn 's current actor boyfriend ?
__label__DESC	What is a dangling participle ?
__label__ENTY	What is a fear of robbers ?
__label__HUM	What costume designer decided that Michael Jackson should only wear one glove ?
__label__LOC	What Japanese city was once called Edo ?
__label__ENTY	Which of the five senses develops first ?
__label__NUM	How long was the longest hiccup attack ?
__label__DESC	What is the origin of the word nevermind ?
__label__HUM	What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?
__label__ENTY	What does a pedometer measure ?
__label__ENTY	What type of food makes you fat ?
__label__HUM	Who was the king who signed the Magna Carta ?
__label__LOC	Where did Wile E. Coyote always get his devices ?
__label__ENTY	What song put James Taylor in the limelight ?
__label__DESC	How does the Nintendo `` Zapper '' work ?
__label__DESC	What caused Harry Houdini 's death ?
__label__DESC	What happened during the Blackhawk Indian war of 1832 ?
__label__HUM	What cigar-chewing comedian observed : `` You 're only as old as the woman you feel '' ?
__label__LOC	What country is proud to claim Volcano National Park ?
__label__ENTY	What was the tragedy that struck the city of Dogtown in 1899 ?
__label__DESC	What happens when a body part falls asleep ?
__label__ENTY	What does a collier mine ?
__label__NUM	What is the life expectancy of an elephant ?
__label__NUM	How deep is a fathom ?
__label__DESC	What makes Black Hills , South Dakota a tourist attraction ?
__label__ENTY	What are different products of petroleum ?
__label__LOC	What city was John F. Kennedy nominated for president in ?
__label__ENTY	What species was Winnie the Pooh ?
__label__LOC	Jackson Pollock was a native of what country ?
__label__LOC	Where do you find the answers for all these questions ?
__label__ENTY	Name a medicine commonly used to combat AIDS ?
__label__DESC	What 's the origin of the word ` news ' ?
__label__NUM	What is the weight of air ?
__label__DESC	How do you clean an LCD monitor screen ?
__label__LOC	Where can I find the names of all the 15 Pokemon ?
__label__ABBR	What does BUD stand for ?
__label__ENTY	What beer advertised that it had `` three rings '' ?
__label__DESC	What does hazmat stand for ?
__label__HUM	What relative of Leo Tolstoy translated War and Peace eight times ?
__label__HUM	Who were the 1974 Oscar winners ?
__label__HUM	What was the role of the Medieval Guild ?
__label__ENTY	What is a fear of touching ?
__label__NUM	What is the population of Ohio ?
__label__ENTY	What is Grenada 's main commodity export ?
__label__NUM	What is the starting salary for beginning lawyers ?
__label__HUM	Who is the leader of Brunei ?
__label__ENTY	What is a fear of rejection ?
__label__ABBR	What does the word LASER mean ?
__label__ENTY	What war saw a naval battle between the luxury liners Cap Trafalgar and the Carmania ?
__label__ENTY	What 's the word for broken glass or sharp rocks embedded in cement on top of a wall ?
__label__ENTY	What kind of suit did true hepcats wear in 1942 ?
__label__HUM	What is the name of the inventor of silly putty ?
__label__LOC	What are the world 's three largest oceans , in order of size ?
__label__HUM	Which company claimed to be `` the world 's biggest toy store '' ?
__label__LOC	In what county is Eckley Colorado ?
__label__NUM	What day was Pearl Harbor attacked in 1942 ?
__label__HUM	What attorney-general ordered the closing of Alcatraz ?
__label__NUM	How far can a human eye see ?
__label__DESC	What is humidity ?
__label__ENTY	What was spawned the term `` MiG Alley '' ?
__label__ENTY	What Michelangelo sculpture is in Saint Peter 's Cathedral , Basilica , ?
__label__HUM	Who played the father on `` Charles in Charge '' ?
__label__LOC	What is the fastest growing state in the U.S.A. in 1998 ?
__label__NUM	How fast is a 45Mhz processor ?
__label__DESC	What is June 's birthstone ?
__label__LOC	What is one of the cities that the University of Minnesota is located in ?
__label__ENTY	What beer tells us , `` Grab all the gusto you can get . '' ?
__label__DESC	Where did the marriage ceremony come from ?
__label__DESC	What is pasta ?
__label__LOC	Where does dew come from ?
__label__NUM	What is the per-capita income of Colombia , South America , ?
__label__NUM	How long does it take light to reach the Earth from the Sun ?
__label__DESC	What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?
__label__LOC	What city would you be in if you were feeding the pigeons in the Piazza San Marco ?
__label__ENTY	What comic strip sometimes features a mailman named Beasley ?
__label__ENTY	What do ladybugs eat ?
__label__LOC	What country surrounds San Marino , the world 's smallest Republic ?
__label__HUM	Who played the original Charlie 's Angels ?
__label__LOC	What is the name of the highest mountain in Africa ?
__label__LOC	In what city is the US Declaration of Independence located ?
__label__DESC	What does N est-ce pas mean ?
__label__HUM	What is the present Pope named ?
__label__HUM	Who was Lauren Bacall 's first husband ?
__label__ENTY	What is a fear of speaking ?
__label__DESC	What is the origin of the word `` amen '' ?
__label__LOC	What ocean does Mauritania border ?
__label__DESC	What is paracetamol ?
__label__HUM	Name the person who burst through the screen in the Lite beer commercials .
__label__ENTY	What was the monster in Spielberg 's film `` Jaws '' ?
__label__DESC	What is ethylene ?
__label__DESC	What do Japanese school uniforms look like ?
__label__LOC	What is the capital of Congo ?
__label__DESC	What is a specimen of basidiomycetes ?
__label__HUM	Who is the Voyager project manager ?
__label__DESC	What is the difference between khaki and chino ?
__label__ENTY	What does an ashen-faced eidologist search out the existence of ?
__label__NUM	How many calories are there in soy sauce ?
__label__ENTY	What film or films has Jude Law appeared in ?
__label__LOC	Where can one find Rider College ?
__label__NUM	In what year was the Berlin Wall erected ?
__label__LOC	Where can I find a case on Individuals with Disabilities Education Act of 1991 ?
__label__LOC	What ocean surrounds the Madeira Islands ?
__label__NUM	How many cities are there in Utah ?
__label__HUM	Which NBA players had jersey number 0 ?
__label__LOC	What two South American countries do not border Brazil ?
__label__DESC	What does the term 3 mean to a newspaper editor ?
__label__DESC	Why is the word `` abbreviation '' so long ?
__label__NUM	How wide is the Atlantic Ocean ?
__label__HUM	Who invented the horoscope ?
__label__ENTY	What four-legged creature did a Cornell University study say would make man 's best companion in space ?
__label__ENTY	In what film did Steven Spielberg 's dog star as the main character 's dog ?
__label__HUM	Who was Jane Goodall ?
__label__ENTY	What is a movie that Kevin Costner made about Sioux Indians ?
__label__LOC	What city is Logan Airport in ?
__label__LOC	Where is Trinidad ?
__label__ENTY	What stringed weapon fires a bolt ?
__label__DESC	What features of the African elephant are larger than those of the Indian elephant ?
__label__ENTY	Name a flying mammal .
__label__NUM	What is the approximate population of Las Vegas , N.M ?
__label__NUM	When was the Parthenon built ?
__label__NUM	How many people die of tuberculosis yearly ?
__label__LOC	In what nation is Edessa located nowadays ?
__label__HUM	What 1920s cowboy star rode Tony the Wonder Horse ?
__label__ENTY	What Broadway musical featured the song , `` If I were a rich man ? ''
__label__HUM	Who was Gerald Ford 's vice president ?
__label__DESC	What is Candlemas Day ?
__label__ENTY	Which type of submarine was bought recently by South Korea ?
__label__DESC	How do you determine if a computer monitor has an SVGA adapter ?
__label__ENTY	What sport can a free-legged pacer compete in ?
__label__NUM	How many gallons of paint does it take to paint the Golden Gate Bridge ?
__label__ENTY	What significant battle was fought in Belgium in 1815 ?
__label__HUM	Which of the following famous people does not paint as a hobby ?
__label__LOC	What is the brightest star visible from Earth ?
__label__DESC	What did the only repealed amendment to the U.S. Constitution deal with ?
__label__ABBR	What does Ms. , Miss , and Mrs. stand for ?
__label__ENTY	What was the name of Captain Bligh 's ship ?
__label__DESC	How is Answers.com different from KnowPost.com ?
__label__DESC	What is Occam 's Razor ?
__label__ENTY	What Jules Verne novel features scientists held captive in the submarine Nautilus ?
__label__HUM	What does Robin Williams do ?
__label__DESC	What happened to Phillip Taylor Kramer ?
__label__NUM	What 's the American dollar equivalent for 8 pounds in the U.K. ?
__label__DESC	What are differences between 1980 and 1990 ?
__label__HUM	Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?
__label__HUM	Who declared : `` I am down on whores and I shan 't stop ripping them '' ?
__label__NUM	How many languages does the Pope speak ?
__label__LOC	What country has the port of Haifa ?
__label__ENTY	What are the stars made of ?
__label__ENTY	What award is the `` Oscar '' of advertising ?
__label__DESC	What is swap math ?
__label__ENTY	What is `` the great American family cereal '' ?
__label__DESC	What is platinum ?
__label__LOC	Where can I get piano music for the Jamiroquai song Everyday for the midi ?
__label__ENTY	Jude Law was in what movie ?
__label__HUM	What ISPs exist in the Caribbean ?
__label__LOC	What U.S. state ends with a G ?
__label__ENTY	What is a golf ball made of ?
__label__HUM	Who was the lawyer who represented Randy Steven Craft ?
__label__NUM	The Shea & Gould law firm had an office in L.A. for how many years ?
